model,sequence,org_func,num_valid,num_invalid,num_shots,num_mc,invalid_fn_type,response_type,answer,logprob,correct,correct_and_pred,incorrect_and_pred,correct_and_not_pred,incorrect_and_not_pred,class_label
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 3)}",2,3,4,5,exclude_class,explanation,4,-11.8431425,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 3)}",2,3,4,5,exclude_class,explanation,5,-9.324998,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 3)}",2,3,4,5,exclude_class,explanation,2,-0.0002116928,pred,0,0,0,0,
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,completion,6,-5.0634766,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,completion,6,-5.027496,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,completion,30,-23.259487,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,completion,5,-19.657413,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,completion,0,-20.289358,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,completion,6,-5.0634766,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,explanation,1,-10.034555,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,explanation,2,-9.04328,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,explanation,3,-0.00025872953,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,explanation,4,-12.841538,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,explanation,5,-15.442799,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 0', 'offset': 2, 'metadata': ('arithmetic', 0, 0)}",2,3,4,5,exclude_class,explanation,3,-0.00025872953,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,completion,6,-6.2450943,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,completion,6,-6.2431464,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,completion,8,-17.6095,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,completion,64,-23.873468,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,completion,0,-21.973665,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,completion,6,-6.2450943,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,explanation,1,-12.667293,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,explanation,2,-9.336659,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,explanation,3,-9.569601,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,explanation,4,-3.8973317,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,explanation,5,-0.02577949,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 2)}",2,3,4,5,exclude_class,explanation,5,-0.02577949,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,completion,6,-6.7892075,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,completion,6,-6.768816,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,completion,35,-23.565031,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,completion,7,-18.05286,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,completion,60,-24.557976,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,completion,6,-6.7892075,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,explanation,1,-2.4272329e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,explanation,2,-11.964791,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,explanation,3,-13.3632765,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,explanation,4,-14.694171,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,explanation,5,-15.902184,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) + 1', 'offset': 1, 'metadata': ('arithmetic', 0, 1)}",2,3,4,5,exclude_class,explanation,1,-2.4272329e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,completion,6,-4.748656,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,completion,6,-4.6330423,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,completion,0,-20.669884,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,completion,20,-21.773142,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,completion,21,-21.200073,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,completion,6,-4.748656,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,explanation,1,-11.526367,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,explanation,2,-11.580085,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,explanation,3,-8.3095665,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,explanation,4,-8.50342,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,explanation,5,-0.0006226567,incorrect,0,1,0,0,incorrect_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) * 1', 'offset': 2, 'metadata': ('geometric', 0, 1)}",2,3,4,5,exclude_class,explanation,5,-0.0006226567,pred,0,0,0,0,
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,completion,6,-6.9592986,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,completion,6,-5.9677033,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,completion,1,-21.80658,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,completion,1,-21.837383,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,completion,9,-19.843058,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,completion,6,-6.9592986,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,explanation,1,-12.193777,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,explanation,2,-2.3912831e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,explanation,3,-13.07128,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,explanation,4,-13.100534,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,explanation,5,-16.278305,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 2, 'metadata': ('exponential', 0, 1)}",2,3,4,5,exclude_class,explanation,2,-2.3912831e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,completion,6,-5.740285,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,completion,6,-5.8852797,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,completion,0,-20.962843,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,completion,1,-21.57245,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,completion,120,-25.951944,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,completion,6,-5.740285,pred,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,explanation,1,-14.290029,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,explanation,2,-14.778868,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,explanation,3,-5.2525735e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,explanation,4,-14.883604,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,explanation,5,-10.310315,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"2,3,4,5","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria', 3, 1)}",2,3,4,5,exclude_class,explanation,3,-5.2525735e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,completion,5,-7.380555,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,completion,5,-7.4197636,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,completion,30,-25.699728,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,completion,15,-24.17337,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,completion,343,-29.96454,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,completion,5,-7.380555,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,explanation,1,-2.744156,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,explanation,2,-0.11849833,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,explanation,3,-7.0325603,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,explanation,4,-5.9629884,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,explanation,5,-3.655978,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 1, 3)}",2,3,4,5,exclude_class,explanation,2,-0.11849833,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,completion,5,-5.60409,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,completion,6,-19.214703,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,completion,1,-20.362427,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,completion,7,-21.042498,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,completion,9,-19.733297,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,completion,5,-5.60409,pred,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,explanation,1,-9.855353,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,explanation,2,-11.795553,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,explanation,3,-10.272924,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,explanation,4,-0.00014909416,incorrect,0,1,0,0,incorrect_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,explanation,5,-13.807593,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 3, 0)}",2,3,4,5,exclude_class,explanation,4,-0.00014909416,pred,0,0,0,0,
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria', 2, 2)}",2,3,4,5,exclude_class,completion,5,-6.1066737,correct,1,0,0,0,correct_and_pred
